img,camera_short_name,camera_long_name,counter,suspect,eye,height,width,areaDisc,saturationPixels,saturationLevel,scale,g,b,factor,M,P,C
G-TPC0645-L.jpg,TPC,Topcon,645,1,L,1934,1956,56370,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0646-L.jpg,TPC,Topcon,646,1,L,1934,1956,51517,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0647-L.jpg,TPC,Topcon,647,1,L,1934,1956,39355,8029,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0648-L.jpg,TPC,Topcon,648,1,L,1934,1956,64812,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0649-R.jpg,TPC,Topcon,649,1,R,1934,1956,47072,8987,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0650-L.jpg,TPC,Topcon,650,1,L,1934,1956,52633,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0651-L.jpg,TPC,Topcon,651,1,L,1934,1956,50251,11485,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0652-L.jpg,TPC,Topcon,652,1,L,1934,1956,46465,320,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0653-R.jpg,TPC,Topcon,653,1,R,1934,1956,51911,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0654-L.jpg,TPC,Topcon,654,1,L,1934,1956,56944,5464,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0655-R.jpg,TPC,Topcon,655,1,R,1934,1956,50520,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0656-R.jpg,TPC,Topcon,656,1,R,1934,1956,56557,21887,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0657-L.jpg,TPC,Topcon,657,1,L,1934,1956,51797,20516,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0658-R.jpg,TPC,Topcon,658,1,R,1934,1956,64630,2977,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0659-L.jpg,TPC,Topcon,659,1,L,1934,1956,70085,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0660-R.jpg,TPC,Topcon,660,1,R,1934,1956,41232,16398,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0661-R.jpg,TPC,Topcon,661,1,R,1934,1956,55430,27631,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0662-L.jpg,TPC,Topcon,662,1,L,1934,1956,49466,22304,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0663-L.jpg,TPC,Topcon,663,1,L,1934,1956,38701,1290,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0664-R.jpg,TPC,Topcon,664,1,R,1934,1956,49127,21297,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0665-R.jpg,TPC,Topcon,665,1,R,1934,1956,56311,4658,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0666-L.jpg,TPC,Topcon,666,1,L,1934,1956,59251,2704,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0667-R.jpg,TPC,Topcon,667,1,R,1934,1956,50193,2875,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0668-L.jpg,TPC,Topcon,668,1,L,1934,1956,58665,22540,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0669-L.jpg,TPC,Topcon,669,1,L,1934,1956,58538,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0670-R.jpg,TPC,Topcon,670,1,R,1934,1956,40637,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0671-L.jpg,TPC,Topcon,671,1,L,1934,1956,47382,1080,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0672-L.jpg,TPC,Topcon,672,1,L,1934,1956,39005,2469,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0673-L.jpg,TPC,Topcon,673,1,L,1934,1956,42230,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0674-R.jpg,TPC,Topcon,674,1,R,1934,1956,61666,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0675-R.jpg,TPC,Topcon,675,1,R,1934,1956,43015,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0676-R.jpg,TPC,Topcon,676,1,R,1934,1956,60572,23701,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0677-R.jpg,TPC,Topcon,677,1,R,1934,1956,61656,21188,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0678-R.jpg,TPC,Topcon,678,1,R,1934,1956,54328,23413,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0679-L.jpg,TPC,Topcon,679,1,L,1934,1956,42630,1274,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0680-L.jpg,TPC,Topcon,680,1,L,1934,1956,43655,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0681-L.jpg,TPC,Topcon,681,1,L,1934,1956,61685,26204,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0682-L.jpg,TPC,Topcon,682,1,L,1934,1956,42782,14,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0683-R.jpg,TPC,Topcon,683,1,R,1934,1956,54331,23821,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0684-L.jpg,TPC,Topcon,684,1,L,1934,1956,56018,14148,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0685-R.jpg,TPC,Topcon,685,1,R,1934,1956,60291,7781,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0686-L.jpg,TPC,Topcon,686,1,L,1934,1956,43517,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0687-L.jpg,TPC,Topcon,687,1,L,1934,1956,45618,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0688-L.jpg,TPC,Topcon,688,1,L,1934,1956,81567,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0689-R.jpg,TPC,Topcon,689,1,R,1934,1956,54774,20634,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0690-R.jpg,TPC,Topcon,690,1,R,1934,1956,59686,4347,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0691-R.jpg,TPC,Topcon,691,1,R,1934,1956,53327,22169,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0692-L.jpg,TPC,Topcon,692,1,L,1934,1956,52617,2977,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0693-R.jpg,TPC,Topcon,693,1,R,1934,1956,29235,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0694-L.jpg,TPC,Topcon,694,1,L,1934,1956,28797,1051,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0695-L.jpg,TPC,Topcon,695,1,L,1934,1956,46450,5033,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0696-L.jpg,TPC,Topcon,696,1,L,1934,1956,64993,11608,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0697-L.jpg,TPC,Topcon,697,1,L,1934,1956,49394,16235,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0698-R.jpg,TPC,Topcon,698,1,R,1934,1956,63100,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0699-R.jpg,TPC,Topcon,699,1,R,1934,1956,40866,917,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0700-R.jpg,TPC,Topcon,700,1,R,1934,1956,52645,12743,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0701-R.jpg,TPC,Topcon,701,1,R,1934,1956,46291,4722,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0702-R.jpg,TPC,Topcon,702,1,R,1934,1956,58972,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0703-L.jpg,TPC,Topcon,703,1,L,1934,1956,61646,5835,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0704-R.jpg,TPC,Topcon,704,1,R,1934,1956,69478,30706,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0705-L.jpg,TPC,Topcon,705,1,L,1934,1956,33583,12202,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0706-R.jpg,TPC,Topcon,706,1,R,1934,1956,54581,16223,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0707-R.jpg,TPC,Topcon,707,1,R,1934,1956,37710,3408,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0708-R.jpg,TPC,Topcon,708,1,R,1934,1956,48837,6552,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0709-L.jpg,TPC,Topcon,709,1,L,1934,1956,54874,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0710-R.jpg,TPC,Topcon,710,1,R,1934,1956,28254,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0711-L.jpg,TPC,Topcon,711,1,L,1934,1956,32228,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0712-R.jpg,TPC,Topcon,712,1,R,1934,1956,50756,10522,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0713-L.jpg,TPC,Topcon,713,1,L,1934,1956,43902,4469,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0714-L.jpg,TPC,Topcon,714,1,L,1934,1956,54546,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0715-L.jpg,TPC,Topcon,715,1,L,1934,1956,42174,1954,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0716-R.jpg,TPC,Topcon,716,1,R,1934,1956,69049,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0717-L.jpg,TPC,Topcon,717,1,L,1934,1956,52450,8651,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0718-R.jpg,TPC,Topcon,718,1,R,1934,1956,95257,18654,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0719-L.jpg,TPC,Topcon,719,1,L,1934,1956,46584,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0720-L.jpg,TPC,Topcon,720,1,L,1934,1956,59936,19747,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0721-R.jpg,TPC,Topcon,721,1,R,1934,1956,38279,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0722-R.jpg,TPC,Topcon,722,1,R,1934,1956,51873,7519,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0723-R.jpg,TPC,Topcon,723,1,R,1934,1956,52820,9126,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0724-R.jpg,TPC,Topcon,724,1,R,1934,1956,63040,22792,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0725-R.jpg,TPC,Topcon,725,1,R,1934,1956,35882,6422,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0726-L.jpg,TPC,Topcon,726,1,L,1934,1956,61264,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0727-R.jpg,TPC,Topcon,727,1,R,1934,1956,54997,22342,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0728-R.jpg,TPC,Topcon,728,1,R,1934,1956,51942,7430,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0729-L.jpg,TPC,Topcon,729,1,L,1934,1956,53515,11007,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0730-R.jpg,TPC,Topcon,730,1,R,1934,1956,51754,20329,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0731-L.jpg,TPC,Topcon,731,1,L,1934,1956,66983,16113,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0732-L.jpg,TPC,Topcon,732,1,L,1934,1956,67721,26997,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0733-R.jpg,TPC,Topcon,733,1,R,1934,1956,59257,11870,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0734-R.jpg,TPC,Topcon,734,1,R,1934,1956,41196,5674,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0735-L.jpg,TPC,Topcon,735,1,L,1934,1956,47699,6760,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0736-R.jpg,TPC,Topcon,736,1,R,1934,1956,53435,12553,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0737-L.jpg,TPC,Topcon,737,1,L,1934,1956,50804,11330,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0738-R.jpg,TPC,Topcon,738,1,R,1934,1956,73062,2896,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0739-L.jpg,TPC,Topcon,739,1,L,1934,1956,64235,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0740-R.jpg,TPC,Topcon,740,1,R,1934,1956,42908,9542,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0741-R.jpg,TPC,Topcon,741,1,R,1934,1956,63532,4374,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0742-L.jpg,TPC,Topcon,742,1,L,1934,1956,36806,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0743-R.jpg,TPC,Topcon,743,1,R,1934,1956,54530,11138,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0744-R.jpg,TPC,Topcon,744,1,R,1934,1956,49877,18838,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0745-L.jpg,TPC,Topcon,745,1,L,1934,1956,46107,4082,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0746-L.jpg,TPC,Topcon,746,1,L,1934,1956,57243,6667,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0747-R.jpg,TPC,Topcon,747,1,R,1934,1956,50310,12841,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0748-L.jpg,TPC,Topcon,748,1,L,1934,1956,62184,18239,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0749-L.jpg,TPC,Topcon,749,1,L,1934,1956,40072,4112,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0750-L.jpg,TPC,Topcon,750,1,L,1934,1956,62034,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0751-R.jpg,TPC,Topcon,751,1,R,1934,1956,55579,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0752-L.jpg,TPC,Topcon,752,1,L,1934,1956,59225,1336,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0753-L.jpg,TPC,Topcon,753,1,L,1934,1956,41059,259,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0754-R.jpg,TPC,Topcon,754,1,R,1934,1956,48429,4476,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0755-R.jpg,TPC,Topcon,755,1,R,1934,1956,65005,3400,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0756-L.jpg,TPC,Topcon,756,1,L,1934,1956,54850,4828,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0757-R.jpg,TPC,Topcon,757,1,R,1934,1956,56410,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0758-R.jpg,TPC,Topcon,758,1,R,1934,1956,57993,24101,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0759-R.jpg,TPC,Topcon,759,1,R,1934,1956,70463,13819,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0760-L.jpg,TPC,Topcon,760,1,L,1934,1956,71901,164,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0761-L.jpg,TPC,Topcon,761,1,L,1934,1956,44306,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0762-L.jpg,TPC,Topcon,762,1,L,1934,1956,44297,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0763-L.jpg,TPC,Topcon,763,1,L,1934,1956,46779,24,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0764-R.jpg,TPC,Topcon,764,1,R,1934,1956,68363,14578,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0765-R.jpg,TPC,Topcon,765,1,R,1934,1956,37584,15376,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0766-R.jpg,TPC,Topcon,766,1,R,1934,1956,46118,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0767-L.jpg,TPC,Topcon,767,1,L,1934,1956,41609,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0768-L.jpg,TPC,Topcon,768,1,L,1934,1956,72500,9683,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0769-L.jpg,TPC,Topcon,769,1,L,1934,1956,62168,26772,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0770-L.jpg,TPC,Topcon,770,1,L,1934,1956,47646,2,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0771-L.jpg,TPC,Topcon,771,1,L,1934,1956,49264,2382,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0772-L.jpg,TPC,Topcon,772,1,L,1934,1956,59275,3,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0773-R.jpg,TPC,Topcon,773,1,R,1934,1956,40725,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0774-L.jpg,TPC,Topcon,774,1,L,1934,1956,38665,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0775-R.jpg,TPC,Topcon,775,1,R,1934,1956,50255,12455,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0776-R.jpg,TPC,Topcon,776,1,R,1934,1956,56872,5007,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0777-R.jpg,TPC,Topcon,777,1,R,1934,1956,69942,28316,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0778-R.jpg,TPC,Topcon,778,1,R,1934,1956,38067,5841,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0779-R.jpg,TPC,Topcon,779,1,R,1934,1956,49887,19840,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0780-L.jpg,TPC,Topcon,780,1,L,1934,1956,43313,10193,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0781-L.jpg,TPC,Topcon,781,1,L,1934,1956,44444,375,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0782-R.jpg,TPC,Topcon,782,1,R,1934,1956,68949,33714,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0783-L.jpg,TPC,Topcon,783,1,L,1934,1956,44813,79,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0784-R.jpg,TPC,Topcon,784,1,R,1934,1956,64297,6012,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0785-R.jpg,TPC,Topcon,785,1,R,1934,1956,55016,10053,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0786-L.jpg,TPC,Topcon,786,1,L,1934,1956,39836,566,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0787-R.jpg,TPC,Topcon,787,1,R,1934,1956,58089,22538,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0788-R.jpg,TPC,Topcon,788,1,R,1934,1956,39827,3603,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0789-L.jpg,TPC,Topcon,789,1,L,1934,1956,36705,4853,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0790-R.jpg,TPC,Topcon,790,1,R,1934,1956,60461,25804,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0791-R.jpg,TPC,Topcon,791,1,R,1934,1956,49855,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0792-L.jpg,TPC,Topcon,792,1,L,1934,1956,55211,692,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0793-R.jpg,TPC,Topcon,793,1,R,1934,1956,46424,4602,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0794-L.jpg,TPC,Topcon,794,1,L,1934,1956,32324,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0795-L.jpg,TPC,Topcon,795,1,L,1934,1956,54196,3552,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0796-R.jpg,TPC,Topcon,796,1,R,1934,1956,65065,22975,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0797-R.jpg,TPC,Topcon,797,1,R,1934,1956,47442,8032,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0798-R.jpg,TPC,Topcon,798,1,R,1934,1956,43356,10,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0799-L.jpg,TPC,Topcon,799,1,L,1934,1956,30078,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0800-L.jpg,TPC,Topcon,800,1,L,1934,1956,47146,3,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0801-L.jpg,TPC,Topcon,801,1,L,1934,1956,37806,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0802-R.jpg,TPC,Topcon,802,1,R,1934,1956,49384,7087,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0803-L.jpg,TPC,Topcon,803,1,L,1934,1956,56535,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0804-R.jpg,TPC,Topcon,804,1,R,1934,1956,48120,160,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0805-L.jpg,TPC,Topcon,805,1,L,1934,1956,35446,2134,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0806-L.jpg,TPC,Topcon,806,1,L,1934,1956,45554,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0807-R.jpg,TPC,Topcon,807,1,R,1934,1956,57530,14709,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0808-L.jpg,TPC,Topcon,808,1,L,1934,1956,76386,29909,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0809-L.jpg,TPC,Topcon,809,1,L,1934,1956,53109,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0810-R.jpg,TPC,Topcon,810,1,R,1934,1956,51769,2257,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0811-L.jpg,TPC,Topcon,811,1,L,1934,1956,58957,25856,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0812-R.jpg,TPC,Topcon,812,0,R,1934,1956,53970,3349,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0813-R.jpg,TPC,Topcon,813,0,R,1934,1956,45121,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0814-L.jpg,TPC,Topcon,814,0,L,1934,1956,52627,4182,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0815-R.jpg,TPC,Topcon,815,0,R,1934,1956,43665,3787,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0816-L.jpg,TPC,Topcon,816,0,L,1934,1956,49535,3220,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0817-R.jpg,TPC,Topcon,817,0,R,1934,1956,43529,4164,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0818-L.jpg,TPC,Topcon,818,0,L,1934,1956,38883,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0819-L.jpg,TPC,Topcon,819,0,L,1934,1956,43225,6005,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0820-L.jpg,TPC,Topcon,820,0,L,1934,1956,46848,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0821-L.jpg,TPC,Topcon,821,0,L,1934,1956,46462,19418,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0822-L.jpg,TPC,Topcon,822,0,L,1934,1956,49348,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0823-L.jpg,TPC,Topcon,823,0,L,1934,1956,39032,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0824-L.jpg,TPC,Topcon,824,0,L,1934,1956,45445,18577,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0825-R.jpg,TPC,Topcon,825,0,R,1934,1956,43697,4143,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0826-L.jpg,TPC,Topcon,826,0,L,1934,1956,39953,10841,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0827-R.jpg,TPC,Topcon,827,0,R,1934,1956,35263,1782,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0828-L.jpg,TPC,Topcon,828,0,L,1934,1956,46928,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0829-R.jpg,TPC,Topcon,829,0,R,1934,1956,47314,8290,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0830-L.jpg,TPC,Topcon,830,0,L,1934,1956,51653,10645,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0831-L.jpg,TPC,Topcon,831,0,L,1934,1956,54080,1632,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0832-R.jpg,TPC,Topcon,832,0,R,1934,1956,54716,5829,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0833-L.jpg,TPC,Topcon,833,0,L,1934,1956,47273,13822,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0834-R.jpg,TPC,Topcon,834,0,R,1934,1956,41534,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0835-R.jpg,TPC,Topcon,835,0,R,1934,1956,36613,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0836-R.jpg,TPC,Topcon,836,0,R,1934,1956,69097,30718,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0837-L.jpg,TPC,Topcon,837,0,L,1934,1956,61955,28837,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0838-R.jpg,TPC,Topcon,838,0,R,1934,1956,40435,5608,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0839-L.jpg,TPC,Topcon,839,0,L,1934,1956,28327,3029,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0840-R.jpg,TPC,Topcon,840,0,R,1934,1956,40214,5216,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0841-L.jpg,TPC,Topcon,841,0,L,1934,1956,41467,248,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0842-R.jpg,TPC,Topcon,842,0,R,1934,1956,62351,5116,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0843-L.jpg,TPC,Topcon,843,0,L,1934,1956,37190,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0844-L.jpg,TPC,Topcon,844,0,L,1934,1956,54152,1082,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0845-R.jpg,TPC,Topcon,845,0,R,1934,1956,67097,28499,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0846-L.jpg,TPC,Topcon,846,0,L,1934,1956,60632,17189,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0847-R.jpg,TPC,Topcon,847,0,R,1934,1956,49203,8046,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0848-R.jpg,TPC,Topcon,848,0,R,1934,1956,67176,7,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0849-L.jpg,TPC,Topcon,849,0,L,1934,1956,50406,6071,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0850-L.jpg,TPC,Topcon,850,0,L,1934,1956,43727,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0851-L.jpg,TPC,Topcon,851,0,L,1934,1956,54320,3663,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0852-R.jpg,TPC,Topcon,852,0,R,1934,1956,47375,7013,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0853-L.jpg,TPC,Topcon,853,0,L,1934,1956,53083,3663,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0854-L.jpg,TPC,Topcon,854,0,L,1934,1956,47545,6410,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0855-L.jpg,TPC,Topcon,855,0,L,1934,1956,41015,12863,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0856-R.jpg,TPC,Topcon,856,0,R,1934,1956,37168,6962,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0857-L.jpg,TPC,Topcon,857,0,L,1934,1956,55672,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0858-R.jpg,TPC,Topcon,858,0,R,1934,1956,45320,2255,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0859-L.jpg,TPC,Topcon,859,0,L,1934,1956,36264,113,0,1081,1,1,0.9985,64.52,18,62.85
